,datetime,open,high,low,close,volume,adj_close
2018-02-24 16:00:00,1519488000000,9751.62,9821.96,9625.0,9777.39,1340.613249,9777.39
2018-02-24 17:00:00,1519491600000,9777.39,9797.85,9624.55,9632.04,962.534477,9632.04
2018-02-24 18:00:00,1519495200000,9633.0,9725.0,9557.57,9560.26,1148.535383,9560.26
2018-02-24 19:00:00,1519498800000,9560.26,9648.0,9515.0,9570.0,1174.771033,9570.0
2018-02-24 20:00:00,1519502400000,9570.0,9571.21,9352.0,9386.0,2418.402241,9386.0
2018-02-24 21:00:00,1519506000000,9386.68,9515.32,9380.0,9494.79,1224.30492,9494.79
2018-02-24 22:00:00,1519509600000,9494.79,9686.0,9430.0,9580.15,1444.039421,9580.15
2018-02-24 23:00:00,1519513200000,9588.64,9737.0,9580.15,9694.51,1151.510408,9694.51
2018-02-25 00:00:00,1519516800000,9694.51,9695.0,9545.0,9602.38,946.131517,9602.38
2018-02-25 01:00:00,1519520400000,9607.19,9779.0,9602.0,9756.01,899.703069,9756.01
2018-02-25 02:00:00,1519524000000,9756.01,9756.01,9560.75,9591.03,1058.777215,9591.03
2018-02-25 03:00:00,1519527600000,9599.97,9623.0,9487.0,9559.01,1162.172148,9559.01
2018-02-25 04:00:00,1519531200000,9558.78,9734.43,9534.5,9689.0,984.904898,9689.0
2018-02-25 05:00:00,1519534800000,9685.99,9730.0,9610.0,9709.99,767.700925,9709.99
2018-02-25 06:00:00,1519538400000,9709.99,9847.0,9709.99,9770.0,1397.416141,9770.0
2018-02-25 07:00:00,1519542000000,9770.0,9833.92,9668.16,9727.3,1258.036027,9727.3
2018-02-25 08:00:00,1519545600000,9722.64,9787.6,9571.06,9603.0,1261.877216,9603.0
2018-02-25 09:00:00,1519549200000,9603.0,9650.0,9534.82,9612.0,1210.502918,9612.0
2018-02-25 10:00:00,1519552800000,9612.0,9719.98,9568.0,9660.0,1059.640056,9660.0
2018-02-25 11:00:00,1519556400000,9660.0,9745.0,9625.3,9665.99,954.188952,9665.99
2018-02-25 12:00:00,1519560000000,9663.98,9700.0,9500.0,9529.0,1490.615594,9529.0
2018-02-25 13:00:00,1519563600000,9525.01,9603.0,9405.0,9465.93,1522.870661,9465.93
2018-02-25 14:00:00,1519567200000,9465.93,9517.05,9366.0,9373.98,1452.291056,9373.98
2018-02-25 15:00:00,1519570800000,9368.01,9445.58,9300.0,9390.0,2130.056701,9390.0
2018-02-25 16:00:00,1519574400000,9390.0,9450.0,9354.0,9379.99,1158.871571,9379.99
2018-02-25 17:00:00,1519578000000,9371.26,9465.01,9330.0,9359.59,1109.735363,9359.59
2018-02-25 18:00:00,1519581600000,9359.59,9430.0,9274.8,9410.02,1440.598288,9410.02
2018-02-25 19:00:00,1519585200000,9417.0,9512.0,9380.05,9473.09,1074.746843,9473.09
2018-02-25 20:00:00,1519588800000,9470.75,9600.0,9432.34,9562.0,1016.587851,9562.0
2018-02-25 21:00:00,1519592400000,9560.0,9620.0,9480.0,9563.5,1076.739641,9563.5
2018-02-25 22:00:00,1519596000000,9563.5,9670.0,9507.84,9651.99,1040.263101,9651.99
2018-02-25 23:00:00,1519599600000,9660.0,9670.0,9517.03,9590.0,899.089834,9590.0
2018-02-26 00:00:00,1519603200000,9590.0,9620.05,9510.06,9578.99,742.739472,9578.99
2018-02-26 01:00:00,1519606800000,9572.0,9718.99,9568.25,9717.7,1056.201645,9717.7
2018-02-26 02:00:00,1519610400000,9717.7,9754.98,9653.0,9705.0,1041.818067,9705.0
2018-02-26 03:00:00,1519614000000,9705.0,9719.44,9550.0,9590.0,928.105427,9590.0
2018-02-26 04:00:00,1519617600000,9584.72,9675.0,9538.76,9659.57,931.161046,9659.57
2018-02-26 05:00:00,1519621200000,9659.57,9676.0,9558.0,9618.0,773.044519,9618.0
2018-02-26 06:00:00,1519624800000,9618.0,9627.0,9391.98,9418.41,1085.862191,9418.41
2018-02-26 07:00:00,1519628400000,9419.0,9491.99,9379.01,9454.49,897.81775,9454.49
2018-02-26 08:00:00,1519632000000,9454.49,9472.0,9350.0,9429.61,1069.4041,9429.61
2018-02-26 09:00:00,1519635600000,9435.27,9528.05,9429.41,9471.0,1082.463113,9471.0
2018-02-26 10:00:00,1519639200000,9475.77,9691.87,9463.74,9689.0,1407.42406,9689.0
2018-02-26 11:00:00,1519642800000,9689.0,9745.83,9630.0,9715.99,1507.437114,9715.99
2018-02-26 12:00:00,1519646400000,9708.0,9899.0,9640.01,9859.96,1446.399778,9859.96
2018-02-26 13:00:00,1519650000000,9859.97,10237.06,9847.0,10114.94,5592.124273,10114.94
2018-02-26 14:00:00,1519653600000,10114.0,10344.0,10100.5,10200.0,3397.210371,10200.0
2018-02-26 15:00:00,1519657200000,10200.0,10271.0,10139.99,10260.92,1569.55244,10260.92
2018-02-26 16:00:00,1519660800000,10261.0,10400.0,10162.0,10170.11,2474.859785,10170.11
2018-02-26 17:00:00,1519664400000,10178.99,10225.0,10121.0,10205.0,1381.289083,10205.0
2018-02-26 18:00:00,1519668000000,10203.0,10272.1,10169.74,10251.07,1030.873245,10251.07
2018-02-26 19:00:00,1519671600000,10251.07,10317.37,10201.3,10238.62,819.635468,10238.62
2018-02-26 20:00:00,1519675200000,10235.94,10295.0,10160.0,10295.0,885.68986,10295.0
2018-02-26 21:00:00,1519678800000,10294.7,10444.32,10243.99,10354.62,1764.607498,10354.62
2018-02-26 22:00:00,1519682400000,10354.62,10420.0,10302.3,10363.46,991.128728,10363.46
2018-02-26 23:00:00,1519686000000,10363.46,10390.0,10270.19,10324.0,1001.443723,10324.0
2018-02-27 00:00:00,1519689600000,10321.0,10419.7,10295.1,10372.13,897.450297,10372.13
2018-02-27 01:00:00,1519693200000,10374.3,10383.0,10167.23,10195.0,1379.975608,10195.0
2018-02-27 02:00:00,1519696800000,10195.01,10239.8,10121.0,10149.64,1417.859871,10149.64
2018-02-27 03:00:00,1519700400000,10145.0,10315.43,10142.3,10270.0,861.35669,10270.0
2018-02-27 04:00:00,1519704000000,10270.0,10340.45,10260.3,10311.99,806.961997,10311.99
2018-02-27 05:00:00,1519707600000,10302.98,10348.0,10217.0,10323.15,990.700556,10323.15
2018-02-27 06:00:00,1519711200000,10320.8,10363.0,10233.0,10306.0,1011.927437,10306.0
2018-02-27 07:00:00,1519714800000,10306.0,10650.0,10300.01,10600.0,2381.62606,10600.0
2018-02-27 08:00:00,1519718400000,10600.0,10750.0,10587.97,10700.0,2543.591419,10700.0
2018-02-27 09:00:00,1519722000000,10700.0,10780.0,10650.0,10735.02,1472.799885,10735.02
2018-02-27 10:00:00,1519725600000,10735.02,10749.6,10556.91,10620.0,1666.439014,10620.0
2018-02-27 11:00:00,1519729200000,10626.0,10750.0,10620.0,10695.0,1193.519327,10695.0
2018-02-27 12:00:00,1519732800000,10698.97,10745.0,10658.69,10693.99,1098.881636,10693.99
2018-02-27 13:00:00,1519736400000,10693.99,10851.5,10681.01,10851.04,1741.154398,10851.04
2018-02-27 14:00:00,1519740000000,10851.04,10870.0,10659.2,10680.0,1943.039284,10680.0
2018-02-27 15:00:00,1519743600000,10680.0,10689.0,10463.18,10568.01,2810.667764,10568.01
2018-02-27 16:00:00,1519747200000,10570.0,10665.0,10559.32,10629.97,1120.833012,10629.97
2018-02-27 17:00:00,1519750800000,10625.14,10639.0,10570.0,10585.0,758.511675,10585.0
2018-02-27 18:00:00,1519754400000,10576.09,10642.0,10576.09,10638.29,521.302517,10638.29
2018-02-27 19:00:00,1519758000000,10638.3,10769.0,10638.29,10697.0,1008.05805,10697.0
2018-02-27 20:00:00,1519761600000,10697.0,10722.06,10600.0,10675.22,665.265132,10675.22
2018-02-27 21:00:00,1519765200000,10675.0,10765.59,10657.01,10735.8,685.451289,10735.8
2018-02-27 22:00:00,1519768800000,10735.8,10792.4,10700.0,10737.03,834.81972,10737.03
2018-02-27 23:00:00,1519772400000,10737.03,10759.0,10560.01,10569.04,893.192485,10569.04
2018-02-28 00:00:00,1519776000000,10584.33,10686.01,10551.0,10663.1,766.721063,10663.1
2018-02-28 01:00:00,1519779600000,10662.45,10722.88,10606.65,10701.01,633.611745,10701.01
2018-02-28 02:00:00,1519783200000,10700.9,10785.0,10650.82,10687.0,755.04832,10687.0
2018-02-28 03:00:00,1519786800000,10687.0,10977.95,10683.0,10919.9,2339.616089,10919.9
2018-02-28 04:00:00,1519790400000,10915.03,11000.0,10870.0,10903.0,1189.683082,10903.0
2018-02-28 05:00:00,1519794000000,10902.0,10974.99,10870.0,10947.66,751.799959,10947.66
2018-02-28 06:00:00,1519797600000,10947.66,11098.0,10802.0,10816.0,2954.807866,10816.0
2018-02-28 07:00:00,1519801200000,10815.0,10832.61,10669.0,10748.86,2199.132803,10748.86
2018-02-28 08:00:00,1519804800000,10741.01,10828.0,10519.4,10525.0,1877.244667,10525.0
2018-02-28 09:00:00,1519808400000,10525.0,10656.0,10476.28,10594.99,2265.898438,10594.99
2018-02-28 10:00:00,1519812000000,10594.0,10627.56,10489.49,10574.0,1080.930448,10574.0
2018-02-28 11:00:00,1519815600000,10570.99,10665.03,10515.0,10570.95,875.717884,10570.95
2018-02-28 12:00:00,1519819200000,10574.13,10619.35,10375.54,10400.01,1885.546189,10400.01
2018-02-28 13:00:00,1519822800000,10400.0,10509.0,10378.0,10456.12,1363.129716,10456.12
2018-02-28 14:00:00,1519826400000,10456.12,10584.9,10426.03,10528.0,987.719816,10528.0
2018-02-28 15:00:00,1519830000000,10524.01,10580.0,10465.55,10506.85,742.288287,10506.85
2018-02-28 16:00:00,1519833600000,10505.0,10541.0,10408.0,10415.0,908.105718,10415.0
2018-02-28 17:00:00,1519837200000,10412.0,10486.21,10400.0,10447.83,1005.715302,10447.83
2018-02-28 18:00:00,1519840800000,10447.84,10556.0,10436.4,10480.98,933.618109,10480.98
2018-02-28 19:00:00,1519844400000,10480.88,10570.89,10474.79,10560.02,500.904197,10560.02
2018-02-28 20:00:00,1519848000000,10563.79,10691.32,10537.64,10670.0,993.48074,10670.0
2018-02-28 21:00:00,1519851600000,10670.0,10722.0,10520.53,10520.53,1147.463424,10520.53
2018-02-28 22:00:00,1519855200000,10520.55,10574.63,10429.11,10430.03,779.519688,10430.03
2018-02-28 23:00:00,1519858800000,10430.03,10469.69,10300.0,10326.76,1863.280232,10326.76
2018-03-01 00:00:00,1519862400000,10325.64,10421.0,10240.0,10410.0,1500.318473,10410.0
2018-03-01 01:00:00,1519866000000,10407.0,10420.0,10319.22,10418.0,804.101924,10418.0
2018-03-01 02:00:00,1519869600000,10420.0,10464.99,10288.3,10331.0,931.9551,10331.0
2018-03-01 03:00:00,1519873200000,10331.89,10394.41,10291.0,10356.03,665.354035,10356.03
2018-03-01 04:00:00,1519876800000,10356.01,10490.0,10356.0,10440.73,912.610559,10440.73
2018-03-01 05:00:00,1519880400000,10440.73,10461.41,10380.0,10412.97,546.034925,10412.97
2018-03-01 06:00:00,1519884000000,10412.97,10425.99,10335.96,10417.52,619.849366,10417.52
2018-03-01 07:00:00,1519887600000,10417.52,10592.85,10409.0,10549.33,1166.662775,10549.33
2018-03-01 08:00:00,1519891200000,10549.96,10691.08,10549.96,10652.75,1293.603635,10652.75
2018-03-01 09:00:00,1519894800000,10654.99,10675.0,10581.0,10619.98,786.681702,10619.98
2018-03-01 10:00:00,1519898400000,10619.97,10738.94,10612.98,10738.94,1106.959971,10738.94
2018-03-01 11:00:00,1519902000000,10736.0,10745.0,10652.0,10671.93,803.131586,10671.93
2018-03-01 12:00:00,1519905600000,10671.93,10722.0,10591.16,10640.7,890.03837,10640.7
2018-03-01 13:00:00,1519909200000,10640.7,10817.94,10631.02,10780.0,1638.491761,10780.0
2018-03-01 14:00:00,1519912800000,10780.0,10831.0,10750.03,10788.86,1033.965989,10788.86
2018-03-01 15:00:00,1519916400000,10788.86,10790.0,10667.09,10717.0,1018.358088,10717.0
2018-03-01 16:00:00,1519920000000,10717.0,10774.0,10700.01,10762.69,697.963696,10762.69
2018-03-01 17:00:00,1519923600000,10758.06,10858.0,10710.37,10850.0,930.050705,10850.0
2018-03-01 18:00:00,1519927200000,10850.0,10938.0,10811.0,10915.57,1316.190404,10915.57
2018-03-01 19:00:00,1519930800000,10915.56,10945.0,10848.24,10880.0,953.212405,10880.0
2018-03-01 20:00:00,1519934400000,10880.0,11050.0,10869.0,11028.0,1613.524689,11028.0
2018-03-01 21:00:00,1519938000000,11029.3,11060.41,10856.0,10918.0,1404.746337,10918.0
2018-03-01 22:00:00,1519941600000,10918.0,10985.25,10789.26,10970.0,1404.247411,10970.0
2018-03-01 23:00:00,1519945200000,10974.0,10994.5,10877.97,10920.0,1054.500024,10920.0
2018-03-02 00:00:00,1519948800000,10923.36,11087.8,10920.0,11046.06,1309.341841,11046.06
2018-03-02 01:00:00,1519952400000,11046.03,11200.0,10964.09,11178.6,2156.162777,11178.6
2018-03-02 02:00:00,1519956000000,11179.1,11189.6,11031.15,11047.56,1465.276432,11047.56
2018-03-02 03:00:00,1519959600000,11047.56,11140.0,11044.93,11117.97,965.034574,11117.97
2018-03-02 04:00:00,1519963200000,11117.97,11152.0,10955.0,10988.72,1321.638541,10988.72
2018-03-02 05:00:00,1519966800000,10981.83,11017.0,10901.01,10990.01,1201.552733,10990.01
2018-03-02 06:00:00,1519970400000,10990.02,11148.0,10990.01,11102.12,1014.945008,11102.12
2018-03-02 07:00:00,1519974000000,11102.12,11159.01,11000.5,11080.42,834.620264,11080.42
2018-03-02 08:00:00,1519977600000,11080.42,11139.1,11010.19,11110.0,913.121888,11110.0
2018-03-02 09:00:00,1519981200000,11109.84,11111.97,10862.95,10883.22,1569.564504,10883.22
2018-03-02 10:00:00,1519984800000,10881.0,10945.0,10826.52,10920.77,950.157374,10920.77
2018-03-02 11:00:00,1519988400000,10920.77,10935.52,10838.02,10898.95,781.605914,10898.95
2018-03-02 12:00:00,1519992000000,10898.95,11020.0,10892.0,11018.2,815.76745,11018.2
2018-03-02 13:00:00,1519995600000,11015.0,11050.0,10921.37,10967.0,678.701172,10967.0
2018-03-02 14:00:00,1519999200000,10969.99,10975.0,10770.0,10774.99,1505.789406,10774.99
2018-03-02 15:00:00,1520002800000,10777.5,10860.0,10775.01,10855.34,711.48588,10855.34
2018-03-02 16:00:00,1520006400000,10855.0,10885.0,10780.0,10864.0,646.706919,10864.0
2018-03-02 17:00:00,1520010000000,10864.0,10918.0,10835.01,10912.26,562.553015,10912.26
2018-03-02 18:00:00,1520013600000,10913.86,10950.0,10853.03,10909.99,664.766949,10909.99
2018-03-02 19:00:00,1520017200000,10909.99,10950.0,10837.97,10937.0,532.16537,10937.0
2018-03-02 20:00:00,1520020800000,10937.0,11095.0,10890.81,11064.86,1172.929906,11064.86
2018-03-02 21:00:00,1520024400000,11060.0,11086.25,10987.0,11049.85,618.787406,11049.85
2018-03-02 22:00:00,1520028000000,11050.0,11130.0,11026.01,11120.0,585.000312,11120.0
2018-03-02 23:00:00,1520031600000,11120.0,11130.0,10943.11,11039.0,933.034455,11039.0
2018-03-03 00:00:00,1520035200000,11038.99,11120.0,11015.01,11106.29,606.288799,11106.29
2018-03-03 01:00:00,1520038800000,11106.29,11273.22,11106.06,11220.0,1745.601889,11220.0
2018-03-03 02:00:00,1520042400000,11228.49,11396.7,11180.01,11322.0,1532.619303,11322.0
2018-03-03 03:00:00,1520046000000,11328.0,11360.0,11261.0,11324.0,936.810881,11324.0
2018-03-03 04:00:00,1520049600000,11320.0,11415.16,11312.0,11371.6,862.229103,11371.6
2018-03-03 05:00:00,1520053200000,11371.6,11400.0,11301.1,11324.76,966.660186,11324.76
2018-03-03 06:00:00,1520056800000,11322.83,11413.0,11314.0,11327.98,894.389074,11327.98
2018-03-03 07:00:00,1520060400000,11325.99,11396.21,11310.95,11317.0,588.837384,11317.0
2018-03-03 08:00:00,1520064000000,11317.0,11360.0,11245.5,11344.99,1090.625463,11344.99
2018-03-03 09:00:00,1520067600000,11344.99,11382.32,11282.69,11328.1,841.932228,11328.1
2018-03-03 10:00:00,1520071200000,11328.33,11373.22,11300.22,11333.0,556.25666,11333.0
2018-03-03 11:00:00,1520074800000,11333.0,11360.0,11260.51,11287.21,839.601608,11287.21
2018-03-03 12:00:00,1520078400000,11287.21,11439.0,11287.0,11413.09,1058.284541,11413.09
2018-03-03 13:00:00,1520082000000,11414.24,11505.99,11390.0,11470.22,1137.863398,11470.22
2018-03-03 14:00:00,1520085600000,11473.75,11496.0,11410.0,11441.51,795.28166,11441.51
2018-03-03 15:00:00,1520089200000,11441.51,11530.0,11409.0,11483.77,828.077305,11483.77
2018-03-03 16:00:00,1520092800000,11477.02,11514.0,11458.0,11499.0,620.043518,11499.0
2018-03-03 17:00:00,1520096400000,11499.0,11544.0,11452.0,11530.0,668.778858,11530.0
2018-03-03 18:00:00,1520100000000,11524.13,11535.13,11470.0,11510.0,468.157566,11510.0
2018-03-03 19:00:00,1520103600000,11510.0,11539.96,11490.0,11505.21,619.852118,11505.21
2018-03-03 20:00:00,1520107200000,11510.0,11526.0,11268.67,11327.99,1561.99655,11327.99
2018-03-03 21:00:00,1520110800000,11327.99,11385.0,11268.0,11280.0,853.793126,11280.0
2018-03-03 22:00:00,1520114400000,11280.0,11447.44,11279.0,11410.02,653.969203,11410.02
2018-03-03 23:00:00,1520118000000,11410.0,11480.0,11387.02,11464.48,559.202859,11464.48
2018-03-04 00:00:00,1520121600000,11464.47,11470.0,11350.01,11370.01,547.393066,11370.01
2018-03-04 01:00:00,1520125200000,11374.71,11425.9,11364.25,11409.0,345.065047,11409.0
2018-03-04 02:00:00,1520128800000,11409.0,11409.0,11272.0,11338.0,795.050699,11338.0
2018-03-04 03:00:00,1520132400000,11338.0,11345.77,11129.49,11163.0,1851.867204,11163.0
2018-03-04 04:00:00,1520136000000,11163.0,11245.0,11088.0,11216.69,1035.989946,11216.69
2018-03-04 05:00:00,1520139600000,11216.69,11259.71,11159.03,11228.72,729.522798,11228.72
2018-03-04 06:00:00,1520143200000,11230.0,11235.0,11105.06,11125.7,575.99536,11125.7
2018-03-04 07:00:00,1520146800000,11125.7,11142.01,11050.02,11140.3,821.827525,11140.3
2018-03-04 08:00:00,1520150400000,11142.01,11241.02,11116.16,11236.0,609.11639,11236.0
2018-03-04 09:00:00,1520154000000,11236.0,11273.7,11183.01,11256.75,485.135758,11256.75
2018-03-04 10:00:00,1520157600000,11256.75,11262.69,11095.0,11140.01,589.867442,11140.01
2018-03-04 11:00:00,1520161200000,11149.8,11201.59,11080.97,11159.68,538.820436,11159.68
2018-03-04 12:00:00,1520164800000,11159.68,11238.1,11157.0,11221.0,494.824314,11221.0
2018-03-04 13:00:00,1520168400000,11221.0,11259.0,11170.05,11208.78,459.792994,11208.78
2018-03-04 14:00:00,1520172000000,11218.9,11221.64,11117.01,11140.14,509.602098,11140.14
2018-03-04 15:00:00,1520175600000,11140.14,11150.11,11090.01,11150.01,571.431437,11150.01
2018-03-04 16:00:00,1520179200000,11150.0,11192.0,11125.92,11164.55,431.038864,11164.55
2018-03-04 17:00:00,1520182800000,11164.0,11170.0,11130.97,11145.49,326.438176,11145.49
2018-03-04 18:00:00,1520186400000,11144.0,11380.05,11135.0,11370.0,1338.63928,11370.0
2018-03-04 19:00:00,1520190000000,11370.01,11429.99,11291.01,11378.89,1135.69947,11378.89
2018-03-04 20:00:00,1520193600000,11378.19,11478.09,11378.0,11478.09,729.100929,11478.09
2018-03-04 21:00:00,1520197200000,11478.09,11499.0,11401.65,11449.0,605.266526,11449.0
2018-03-04 22:00:00,1520200800000,11448.99,11468.57,11361.69,11419.28,732.112084,11419.28
2018-03-04 23:00:00,1520204400000,11418.65,11565.0,11410.38,11515.0,1036.32081,11515.0
2018-03-05 00:00:00,1520208000000,11515.0,11529.17,11436.0,11494.99,569.713871,11494.99
2018-03-05 01:00:00,1520211600000,11494.99,11513.0,11415.01,11479.0,513.283792,11479.0
2018-03-05 02:00:00,1520215200000,11479.0,11540.0,11461.31,11535.0,407.063792,11535.0
2018-03-05 03:00:00,1520218800000,11535.0,11589.0,11475.0,11568.03,758.033321,11568.03
2018-03-05 04:00:00,1520222400000,11558.47,11608.0,11505.0,11508.14,846.806578,11508.14
2018-03-05 05:00:00,1520226000000,11508.14,11549.93,11458.43,11530.0,580.098386,11530.0
2018-03-05 06:00:00,1520229600000,11532.02,11569.98,11513.55,11550.98,464.583288,11550.98
2018-03-05 07:00:00,1520233200000,11550.98,11594.0,11520.01,11539.87,611.15314,11539.87
2018-03-05 08:00:00,1520236800000,11539.87,11556.57,11437.67,11440.07,773.314401,11440.07
2018-03-05 09:00:00,1520240400000,11440.07,11495.99,11438.88,11460.0,402.512516,11460.0
2018-03-05 10:00:00,1520244000000,11459.04,11494.99,11435.0,11485.01,510.210262,11485.01
2018-03-05 11:00:00,1520247600000,11490.0,11549.0,11463.0,11515.0,498.836432,11515.0
2018-03-05 12:00:00,1520251200000,11515.0,11585.53,11510.04,11548.0,616.729762,11548.0
2018-03-05 13:00:00,1520254800000,11550.0,11554.65,11485.24,11526.0,432.869615,11526.0
2018-03-05 14:00:00,1520258400000,11526.0,11557.0,11441.78,11479.02,824.386813,11479.02
2018-03-05 15:00:00,1520262000000,11479.94,11520.54,11460.0,11515.61,467.983361,11515.61
2018-03-05 16:00:00,1520265600000,11515.62,11547.0,11500.0,11510.24,410.063725,11510.24
2018-03-05 17:00:00,1520269200000,11510.0,11547.48,11489.97,11511.02,344.643754,11511.02
2018-03-05 18:00:00,1520272800000,11511.01,11676.99,11504.07,11650.0,1106.881013,11650.0
2018-03-05 19:00:00,1520276400000,11650.0,11680.0,11640.0,11669.08,671.766695,11669.08
2018-03-05 20:00:00,1520280000000,11666.0,11710.0,11562.87,11620.0,1387.477255,11620.0
2018-03-05 21:00:00,1520283600000,11625.0,11645.09,11528.01,11580.0,746.081346,11580.0
2018-03-05 22:00:00,1520287200000,11580.0,11647.0,11574.0,11599.62,504.683173,11599.62
2018-03-05 23:00:00,1520290800000,11599.62,11630.64,11454.0,11454.0,695.054772,11454.0
2018-03-06 00:00:00,1520294400000,11455.0,11455.0,11252.0,11304.0,2180.283143,11304.0
2018-03-06 01:00:00,1520298000000,11304.0,11320.0,11190.0,11315.01,1507.812165,11315.01
2018-03-06 02:00:00,1520301600000,11314.99,11319.81,11181.5,11282.71,785.13252,11282.71
2018-03-06 03:00:00,1520305200000,11280.7,11288.99,11194.79,11280.01,695.520785,11280.01
2018-03-06 04:00:00,1520308800000,11280.01,11348.0,11260.4,11290.0,800.067928,11290.0
2018-03-06 05:00:00,1520312400000,11303.22,11340.01,11262.0,11328.39,432.254079,11328.39
2018-03-06 06:00:00,1520316000000,11327.01,11360.0,11290.0,11312.34,598.851909,11312.34
2018-03-06 07:00:00,1520319600000,11315.0,11318.0,11229.8,11270.0,638.483511,11270.0
2018-03-06 08:00:00,1520323200000,11275.11,11295.5,11256.4,11273.99,314.645543,11273.99
2018-03-06 09:00:00,1520326800000,11269.05,11333.0,11266.0,11280.89,356.103222,11280.89
2018-03-06 10:00:00,1520330400000,11275.98,11280.87,10867.0,10934.43,3777.866813,10934.43
2018-03-06 11:00:00,1520334000000,10947.86,10965.67,10840.01,10937.0,1851.073714,10937.0
2018-03-06 12:00:00,1520337600000,10936.0,10986.99,10844.0,10913.0,1115.081646,10913.0
2018-03-06 13:00:00,1520341200000,10913.0,10913.2,10777.78,10813.73,1483.644041,10813.73
2018-03-06 14:00:00,1520344800000,10820.0,10995.0,10813.01,10982.0,1391.578865,10982.0
2018-03-06 15:00:00,1520348400000,10983.91,11046.24,10935.05,10966.0,1260.216911,10966.0
2018-03-06 16:00:00,1520352000000,10974.08,11013.5,10930.0,10966.99,859.862658,10966.99
2018-03-06 17:00:00,1520355600000,10966.99,10975.44,10730.17,10770.0,1690.973271,10770.0
2018-03-06 18:00:00,1520359200000,10765.7,10860.0,10690.0,10697.95,1156.055801,10697.95
2018-03-06 19:00:00,1520362800000,10697.94,10715.0,10555.48,10707.0,2366.768766,10707.0
2018-03-06 20:00:00,1520366400000,10707.0,10711.1,10566.0,10655.83,1098.336587,10655.83
2018-03-06 21:00:00,1520370000000,10655.83,10839.0,10653.0,10795.0,1142.063226,10795.0
2018-03-06 22:00:00,1520373600000,10795.0,10829.3,10700.0,10783.67,757.922369,10783.67
2018-03-06 23:00:00,1520377200000,10783.67,10804.4,10601.0,10716.48,1254.97289,10716.48
2018-03-07 00:00:00,1520380800000,10716.48,10899.0,10710.28,10874.95,1397.862791,10874.95
2018-03-07 01:00:00,1520384400000,10874.95,10892.0,10784.64,10863.0,691.917307,10863.0
2018-03-07 02:00:00,1520388000000,10863.0,10885.98,10730.03,10788.01,794.347041,10788.01
2018-03-07 03:00:00,1520391600000,10788.0,10808.06,10660.0,10724.99,906.624803,10724.99
2018-03-07 04:00:00,1520395200000,10724.98,10795.37,10705.0,10788.24,609.048453,10788.24
2018-03-07 05:00:00,1520398800000,10782.19,10830.01,10630.0,10655.0,1094.817428,10655.0
2018-03-07 06:00:00,1520402400000,10655.0,10656.52,10461.0,10480.0,1848.974231,10480.0
2018-03-07 07:00:00,1520406000000,10480.0,10530.0,10400.0,10510.0,1801.250424,10510.0
2018-03-07 08:00:00,1520409600000,10509.99,10610.0,10505.0,10532.05,950.855124,10532.05
2018-03-07 09:00:00,1520413200000,10530.01,10530.01,10411.11,10452.17,1100.799369,10452.17
2018-03-07 10:00:00,1520416800000,10450.3,10553.08,10450.0,10491.67,1012.800036,10491.67
2018-03-07 11:00:00,1520420400000,10490.0,10635.03,10457.62,10635.03,1016.456662,10635.03
2018-03-07 12:00:00,1520424000000,10635.6,10662.7,10573.01,10588.0,1050.168749,10588.0
2018-03-07 13:00:00,1520427600000,10588.0,10645.75,10502.76,10520.0,876.964463,10520.0
2018-03-07 14:00:00,1520431200000,10520.0,10727.0,10519.0,10675.24,1492.230027,10675.24
2018-03-07 15:00:00,1520434800000,10689.87,10747.88,10530.65,10679.56,2177.637477,10679.56
2018-03-07 16:00:00,1520438400000,10679.56,10716.66,9810.0,9910.02,7686.511106,9910.02
2018-03-07 17:00:00,1520442000000,9918.0,10134.7,9389.31,9740.0,10586.261814,9740.0
2018-03-07 18:00:00,1520445600000,9740.0,9940.99,9630.0,9700.76,4101.321583,9700.76
2018-03-07 19:00:00,1520449200000,9700.0,9849.99,9632.75,9844.18,2013.496131,9844.18
2018-03-07 20:00:00,1520452800000,9837.84,9850.0,9707.07,9755.0,1146.813249,9755.0
2018-03-07 21:00:00,1520456400000,9756.0,9987.98,9751.0,9957.0,1855.82084,9957.0
2018-03-07 22:00:00,1520460000000,9957.0,10138.04,9889.16,9925.22,2642.355142,9925.22
2018-03-07 23:00:00,1520463600000,9925.22,9979.0,9801.0,9910.0,1792.33683,9910.0
2018-03-08 00:00:00,1520467200000,9910.0,10030.0,9855.37,9941.9,1138.908616,9941.9
2018-03-08 01:00:00,1520470800000,9941.99,10037.99,9768.89,9830.66,1644.683634,9830.66
2018-03-08 02:00:00,1520474400000,9836.29,9844.24,9536.0,9597.25,3024.429645,9597.25
2018-03-08 03:00:00,1520478000000,9590.0,9685.0,9470.0,9500.0,1728.420606,9500.0
2018-03-08 04:00:00,1520481600000,9508.0,9777.0,9489.39,9776.28,1453.953067,9776.28
2018-03-08 05:00:00,1520485200000,9777.0,9823.0,9656.07,9762.44,1021.145179,9762.44
2018-03-08 06:00:00,1520488800000,9767.28,9850.0,9700.96,9735.0,910.205818,9735.0
2018-03-08 07:00:00,1520492400000,9730.0,9991.0,9667.06,9936.98,1622.789205,9936.98
2018-03-08 08:00:00,1520496000000,9936.98,9968.88,9820.0,9896.32,1106.94923,9896.32
2018-03-08 09:00:00,1520499600000,9896.32,10099.0,9885.87,10050.0,1340.626761,10050.0
